name;url;colocated
Hawaii Annual Code Challenge 2017;https://hacc17.devpost.com/;True
Junction 2016;https://junction2016.devpost.com/;True
HackPrinceton, Fall 2014;https://hackprincetonf2014.devpost.com/;True
BoilerMake V;https://boilermake-v.devpost.com/;True
HackISU;https://hackisu-f16.devpost.com/;True
TAMUHack;https://tamuhack.devpost.com/;True
HackRU XIII;https://hackru-f17.devpost.com/;True
1º Hackathon Inmetrics e FIAP: 2015;https://hackathon-inmetrics-fiap.devpost.com/;True
Hack Mental Health;https://hack-mental-health.devpost.com/;True
MenloHacks III;https://menlohacks-iii.devpost.com/;True
Local Hack Day at UOIT;https://local-hack-day-uoit.devpost.com/;True
SD Hacks;https://sdhacks.devpost.com/;True
ID Hack 2014;https://idhack.devpost.com/;True
SAMHSA's Opioid Overdose Prevention Challenge;https://opioidoverdoseprevention.devpost.com/;False
Open Data Hackathon 2014: Hack for Piter;https://hack4piter.devpost.com/;True
hackBCA III;https://hackbca3.devpost.com/;True
TechCrunch Disrupt NY 2016;https://disruptny2016.devpost.com/;True
HackMerced;https://hackmerced.devpost.com/;True
ScriptEd Hackathon 2018;https://scripted-test-hackathon.devpost.com/;True
Hacking Arts Hackathon;https://hacking-arts-hackathon-4473.devpost.com/;True
Disrupt Europe 2013;https://disrupteurope2013.devpost.com/;True
Ford Personalized Fuel-Efficiency App Challenge;https://ford.devpost.com/;False
Opportunity Hack 2016 Arizona;https://opportunity-hack-arizona-2016.devpost.com/;True
Connected Vehicle Technology Challenge;https://connectedvehicle.devpost.com/;False
LogRhythm Rule Your Network Challenge;https://logrhythm.devpost.com/;False
SUMURR Golden Hour Challenge;https://goldenhour.devpost.com/;False
HackISU Spring 2017;https://hackisu-s17.devpost.com/;True
Hack and Roll Indore;https://hack-indore.devpost.com/;False
MobiHACK@IIT;https://mobihack.devpost.com/;True
Commerce Business Apps Challenge;https://docbusinessapps.devpost.com/;False
Minds and Machines Hackathon;https://mindsandmachineshack.devpost.com/;True
PennApps XIII;https://pennapps-xiii.devpost.com/;True
Disrupt the District 2018;https://disrupt-the-district-2018.devpost.com/;True
HackKing’s 3.0;https://hackkings3.devpost.com/;True
BoilerMake;https://boilermake.devpost.com/;True
United States Surgeon General’s Healthy Apps Challenge;https://sghealthyapps.devpost.com/;False
Technica;https://technica.devpost.com/;True
New York's Next Top Makers;https://nexttopmakers.devpost.com/;False
DreamHack Dreamhackathon 2014;https://dreamhackathon.devpost.com/;True
RedbirdHacks;https://redbirdhacks.devpost.com/;True
Numenta HTM Challenge;https://htmchallenge.devpost.com/;False
ConUHacks II;https://conuhacks2017.devpost.com/;True
WaterlooHacks;https://waterloohacks.devpost.com/;True
Technica 2016;https://technica2016.devpost.com/;True
SB Hacks IV;https://sbhacksiv.devpost.com/;True
International Women's Hackathon at SFU;https://sfuiwh2014.devpost.com/;True
Make a Difference Hackathon;https://cchackathon-makeadiff.devpost.com/;True
Hackital 2017;https://hackital2017.devpost.com/;True
TechCrunch Disrupt London;https://disrupteu2016.devpost.com/;True
The Tactrick Android Developer Cup;https://tactrickdevcup.devpost.com/;False
HackTCNJ 2017;https://hacktcnj-2017.devpost.com/;True
HackTJ;https://hacktj2016.devpost.com/;True
Inno{Hacks} 2017;https://innohacks-2017.devpost.com/;True
Minds + Machines Hackathon, by GE Digital;https://mindsmachinesberlin.devpost.com/;True
University of Toronto + Ryerson University MLH Local Hack Day;https://utscryersonlocalhackday.devpost.com/;True
CatHacks II;https://cathacks2.devpost.com/;True
TechCrunch Disrupt NY 2017;https://disruptny2017.devpost.com/;True
MakeMIT 2017;https://makemit-2017.devpost.com/;True
HackCMU 2017;https://hackcmu-2017.devpost.com/;True
HackNC;https://hacknc-2016.devpost.com/;True
HackDFW 2016;https://hackdfw2016.devpost.com/;True
McHacks 2017;https://mchacks-2017.devpost.com/;True
Hack Productivity;https://msoffice365.devpost.com/;False
CodeJam: DataDive;https://codejam.devpost.com/;True
InMobi Hack Day 2014;https://inmobihackday2014.devpost.com/;True
HackYSU 2017;https://hackysu2017.devpost.com/;True
HackHarvard 2016;https://hackharvard2016.devpost.com/;True
BigRed//Hacks;https://bigredhacks.devpost.com/;True
Hack UCSC 2016;https://hackucsc16.devpost.com/;True
<hack> Cupertino;https://hack-cupertino.devpost.com/;True
YC Hacks;https://ychacks.devpost.com/;True
NYC BigApps 3.0;https://nycbigapps2011.devpost.com/;False
SVCC Opportunity Hack;https://svcc-opportunity-hack.devpost.com/;True
HackMerced 2017F;https://hackmerced-2017f.devpost.com/;True
DandyHacks 2018;https://dandyhacks2018.devpost.com/;True
ProfHacks;https://profhacks.devpost.com/;True
Create Context-Aware Applications with Alohar Mobile's SDK;https://aloharmobile.devpost.com/;False
Atlassian Codegeist 2017;https://codegeist.devpost.com/;False
GenTech Student Hackathon: Code4Tomorrow;https://gentechstudenthackathon.devpost.com/;True
LAUNCH Hackathon 2015;https://launch2015.devpost.com/;True
HackRice 7;https://hackrice-7.devpost.com/;True
Aerohacks;https://gt-aerohacks.devpost.com/;True
Simmons SharkHack;https://scsharkhack2016.devpost.com/;True
HackCC;https://hackcc14.devpost.com/;True
Make School's Summer Academy Competition 2017;https://summeracademy.devpost.com/;False
HackBordeaux;https://hackbordeaux2018.devpost.com/;True
GlobalHack VI;https://globalhack6.devpost.com/;True
Pushing the Limits of Swift / Swiftでイノベーションを起こそう！;https://tryswift.devpost.com/;True
HopHacks - Spring 2016;https://hophacks-spring-2016.devpost.com/;True
InnovateNYP: Open Challenge;https://innovatenyp-challenge2015.devpost.com/;False
Los Altos Hacks II;https://losaltoshacks2.devpost.com/;True
UNIHACK 2015;https://unihack2015.devpost.com/;True
HackDuke 2017: Code For Good;https://hackduke-2017.devpost.com/;True
ConUHacks III;https://conuhacks2018.devpost.com/;True
Code for the Kingdom Bay Area Hackathon 2016;https://c4tkbayarea2016.devpost.com/;True
HackTBILISI Fall 2015;https://hacktbilisi2015.devpost.com/;True
Patient Engagement App Challenge;https://patientengagement.devpost.com/;False
MIT Blueprint 2018;https://blueprint2018.devpost.com/;True
HackAU 2018 - Ariel University's 1st hackathon;https://hackau-2018.devpost.com/;True
Hacktech 2018;https://hacktech2018.devpost.com/;True
Fall 2015 hackNY Student Hackathon;https://hackny-f2015.devpost.com/;True
HackNYU 2018;https://hacknyu2018.devpost.com/;True
HackToTheFuture;https://hacktothefutureteam.devpost.com/;True
IEEE UofT Hardware Hack II;https://hardwarehack2.devpost.com/;True
Orange Banana;https://orangebanana.devpost.com/;False
DubHacks 2014;https://dubhacks.devpost.com/;True
Playground: Next generation commerce hackathon;https://playground.devpost.com/;True
The Dove Self-Esteem Project 2017 Hackathon;https://dsep2017.devpost.com/;True
KPApps: The Khyber-Pakhtunkhwa Apps Challenge;https://kpapps.devpost.com/;False
EarthxHack 2018;https://earthxhack18.devpost.com/;True
Electric City Hacks;https://electriccityhacks.devpost.com/;True
HackNC-fall2015;https://hacknc.devpost.com/;True
HackDavis 2018;https://hackdavis2018.devpost.com/;True
MyMoneyAppUp;https://mymoneyappup.devpost.com/;False
Kent Hack Enough 2014;https://khe2014.devpost.com/;True
Hack your Travel with OpenShift;https://hackyourtravel.devpost.com/;False
India's Largest Media Hackathon;https://mediahackathon.devpost.com/;True
DOU Hackathon: Revolution;https://douhack.devpost.com/;True
HackRU XII;https://hackru-sp17.devpost.com/;True
hackBCA;https://hackbca2014.devpost.com/;True
Hack@Brown 2018;https://hackatbrown2018.devpost.com/;True
MenloHacks II;https://menlohacks-ii.devpost.com/;True
5C Hackathon Spring 2016;https://5chackathon2016s.devpost.com/;True
Hacklolla 2012;https://hacklolla.devpost.com/;False
App4Mi;https://app4mi.devpost.com/;False
IC Hack 17;https://ichack17.devpost.com/;True
Citrus Hack Fall 2015;https://citrushack-2015.devpost.com/;True
MakeMIT 2016;https://makemit2016.devpost.com/;True
HackFresno;https://hackfresno.devpost.com/;True
CUNY Hackathon;https://cuny-hackathonfall2017.devpost.com/;True
TinoHacks 2017;https://tinohacks2017.devpost.com/;True
WHACK Fall 2017;https://whack-f2017.devpost.com/;True
FIT X Hacks 2018;https://fit-x-hacks-2018.devpost.com/;True
hackWaterloo;https://hack-waterloo.devpost.com/;True
SAMHSA Opioid Recovery App Challenge;https://samhsaopioidrecoveryapp.devpost.com/;False
TerribleHack;https://terriblehack.devpost.com/;True
Midtown Buzz - Storytelling Hackathon;https://midtownstories-hackathon.devpost.com/;True
HackRice 2016;https://hackrice-2016.devpost.com/;True
HackCWRU;https://hackcwru2014.devpost.com/;True
Hack&Roll 2016;https://hacknroll2016.devpost.com/;True
HackMIT 2016;https://hackmit-2016.devpost.com/;True
HackPrinceton Spring 2016;https://hackprincetons2016.devpost.com/;True
HackUCI Spring 2014;https://hackuci.devpost.com/;True
Superposition;https://superposition.devpost.com/;True
HackRU Spring 2016;https://hackru-s16.devpost.com/;True
WildHacks 2015;https://wildhacks2015.devpost.com/;True
UA ACM Local Hack Day;https://ua-acm-local-hack-day-5889.devpost.com/;True
HackUPC Fall 2017;https://hackupc2017f.devpost.com/;True
Test;https://test-5110.devpost.com/;False
UNIHACK 2016;https://unihack2016.devpost.com/;True
What The HACK;https://sutdwth.devpost.com/;True
HackPrinceton Spring 2018;https://hackprinceton-spr18.devpost.com/;True
SmallBizDev Hackathon in San Francisco;https://smallbizdevhacksf.devpost.com/;True
HackDelft 2017 #trendhacking;https://hackdelft.devpost.com/;True
PolyHacks;https://polyhacks.devpost.com/;True
Developer Circles Community Challenge;https://2017circles.devpost.com/;False
HackUCI Fall 2015;https://hackuci2015.devpost.com/;True
Makers Hustle Harder Tour : Tampa;https://makers-hustle-harder-tampa.devpost.com/;True
MHacks Nano;https://mhacksnano.devpost.com/;False
Blockchain for Social Impact Hackathon;https://bsichackathon.devpost.com/;False
HackIllinois;https://hackillinois2014s.devpost.com/;False
WildHacks 2017;https://wildhacks2017.devpost.com/;True
We Hack Too powered by Microsoft - For Girls;https://wehacktoo.devpost.com/;False
3rd Annual Houston Hackathon;https://houstonhackathon2015.devpost.com/;False
Pearson Student Coding Contest 2015;https://pearson-student-coding-2015.devpost.com/;False
Grizzhacks;https://grizzhacks.devpost.com/;True
2016 Fall ESE Senior Design;https://ese450f16.devpost.com/;False
Fall 2016 hackNY Student Hackathon;https://hackny-f2016.devpost.com/;True
WiCHacks 2017;https://wichacks2017.devpost.com/;True
VTHacks III;https://vthacks3.devpost.com/;True
OxfordHack;https://oxfordhack.devpost.com/;True
HackHPI 2017;https://hackhpi2017.devpost.com/;True
TM Forum Open Hack, Cascais, Lisbon Feb 6th & 7th;https://tm-forum-open-hack-lisbon.devpost.com/;True
Innovate Good;https://innovate-good.devpost.com/;True
SID TechTant - Build Smarter Products with Machine Learning Hackathon;https://sidtechtalent.devpost.com/;True
YHack 2014;https://yhack2014.devpost.com/;True
TerribleHack III;https://terriblehackw16.devpost.com/;True
Apps for Development;https://appsfordevelopment.devpost.com/;False
ArchHacks;https://archhacks.devpost.com/;True
Hack the Office;https://hack-the-office.devpost.com/;True
McWiCS Hackathon;https://mcwics.devpost.com/;True
GreatUniHack 2017;https://greatunihack17.devpost.com/;True
Hack the Valley;https://hackvalley.devpost.com/;True
School's Out Hackathon;https://sohacks4.devpost.com/;True
DevFest 2015;https://devfest2015.devpost.com/;True
Hack the 6ix;https://hackthe6ix.devpost.com/;True
MyScript App Challenge;https://myscript.devpost.com/;False
EngHack;https://enghack-s16.devpost.com/;True
Porticode 2.0;https://porticode2017.devpost.com/;True
AUHack 2016;https://auhack16.devpost.com/;True
DeltaHacks II;https://deltahacks2.devpost.com/;True
MXHacks III;https://mxhacks-iii.devpost.com/;True
Code One Omaha;https://code-one-omaha-4258.devpost.com/;True
On Deck Cup - San Francisco;https://ondeckcupsf.devpost.com/;True
HackCU III;https://hackcu3.devpost.com/;True
SteelHacks 2018;https://steelhacks2018.devpost.com/;True
Salesforce $1 Million Hackathon;https://salesforce1million.devpost.com/;True
Cegeka ASF Exploration Day Fall 2016;https://cegeka-asf-fall-2016.devpost.com/;True
WeHack;https://wehackus.devpost.com/;True
MTA App Quest;https://2013mtaappquest.devpost.com/;False
Hackerupt;https://hackerupt.devpost.com/;True
hack@MACS;https://hackatmacs.devpost.com/;True
UniCredit Appathon 2015 - Munich edition;https://unicredit-appathon-2015.devpost.com/;True
HackHouston 2018;https://hackhouston-2018.devpost.com/;True
EngHack;https://enghack-f15.devpost.com/;True
ETHUofT;https://ethuoft.devpost.com/;True
UHack;https://uhack2016.devpost.com/;True
BrickHack 4;https://brickhack4.devpost.com/;True
Local Hack Day @ FSU;https://lhdfsu.devpost.com/;True
BuildHer Women's Hackathon 2017;https://buildher2017.devpost.com/;True
TechCrunch Disrupt SF 2017;https://disruptsf2017.devpost.com/;True
AstonHack 2017;https://astonhack2017.devpost.com/;True
CourtHack Salt Lake City 2016;https://courthack2016.devpost.com/;True
Junction Tokyo;https://junctiontokyo17.devpost.com/;True
MangoHacks;https://mangohacks16.devpost.com/;True
Techweek Kansas City Hackathon;https://techweek-kansas-city-hackathon.devpost.com/;True
SD Hacks Hack Day 2017;https://hackday2017.devpost.com/;True
Hackamano2016;https://hackamano2016.devpost.com/;True
<Br/eak>Inequality Hackathon;https://breakinequality.devpost.com/;True
SheHacks II;https://shehacks2.devpost.com/;True
IoTHackDay 2017;https://iothackday2017.devpost.com/;True
HopHacks - Fall 2015;https://hophacksfall2015.devpost.com/;True
2nd Annual McGill Physics Hackathon;https://physics-hackathon-2017-5733.devpost.com/;True
GR8CONF US Hackathon;https://gr8conf.devpost.com/;True
SportsHack;https://sportshack14.devpost.com/;True
HackUPC Winter 2017;https://hackupc2017w.devpost.com/;True
VTHacks V;https://vthacks-v.devpost.com/;True
RootsTech Innovator Challenge;https://rootstech2015.devpost.com/;False
Hack FOSSCON;https://hackfosscon.devpost.com/;True
SD Hacks 2017;https://sdhacks2017.devpost.com/;True
ycitesee Hackathon & Design Jam;https://ycitesee.devpost.com/;True
DO!Hack 2017;https://dohack17.devpost.com/;True
HackMerced;https://hackmerced2017.devpost.com/;True
MasseyHacks IV;https://masseyhacks4.devpost.com/;True
The MintChip Challenge;https://mintchipchallenge.devpost.com/;False
2015 Water/Energy Nexus;https://waterenergy.devpost.com/;True
Hawkathon Digital Health;https://hawkathondh.devpost.com/;True
HackTrin V;https://hacktrin-v.devpost.com/;True
hack Cupertino 2018;https://hack-cupertino-2018-6466.devpost.com/;True
StrathHack17;https://strathhack17.devpost.com/;True
HackRU Spring 2018;https://hackru-s18.devpost.com/;False
NHacks '16;https://nhacks16.devpost.com/;True
Hacking Arts 2017 - Why Human;https://hacking-arts-2017.devpost.com/;True
HackSussex2016;https://hacksussex2016.devpost.com/;True
HackLolla;https://hacklolla2011.devpost.com/;False
HackFSU 15;https://hackfsu15.devpost.com/;True
HackHarvard 2015;https://hackharvard2015.devpost.com/;True
Hack.UVA;https://hackuvas15.devpost.com/;True
HackPSU Spring 2018;https://hackpsu-s2018.devpost.com/;True
HACKAKL;https://hackakl-2014.devpost.com/;True
Swiss Re Hackathon 2015;https://swiss-re-hackathon-2015.devpost.com/;True
CodeRED Exploration;https://codered-exploration.devpost.com/;True
5C Hackathon Fall 2015;https://5chackathon2015f.devpost.com/;True
Multi-Touch Multi-Hack;https://multitouch.devpost.com/;False
International Development Hackathon 2018;https://idhack18.devpost.com/;True
HackUTD;https://hackutd16.devpost.com/;True
Codestellation Fall 2016;https://codestellation-2016.devpost.com/;True
Tech Retreat;https://techretreat.devpost.com/;True
Neura Do.AI Hackathon;https://neurahack.devpost.com/;False
Hack Productivity;https://hackproductivity.devpost.com/;False
CUhackit;https://cuhackit-2018.devpost.com/;True
City of Houston Hackathon;https://houstonhackathon.devpost.com/;True
Watson Developer Challenge: Conversational Applications;https://watson-dev-challenge.devpost.com/;False
HackSheffield 2.0;https://hacksheffield2.devpost.com/;True
CUNY Hackathon;https://cuny-hackathon-2016.devpost.com/;True
GE Brilliant Hacks;https://brilliantmanufacturing.devpost.com/;False
SJHacks;https://sjhacksorg.devpost.com/;True
#ExpeditionHacks Seattle 2017;https://expeditionhacksseattle2017.devpost.com/;True
BuildHer Hackathon 2018;https://buildher2018.devpost.com/;True
Hack the Burgh;https://hack-the-burgh-2016.devpost.com/;True
She Innovates 2018;https://sheinnovates18.devpost.com/;True
HackRiddle 2017;https://hackriddle2017.devpost.com/;True
SXSW Hackathon 2018;https://sxswhackathon2018.devpost.com/;True
HackBaroda;https://hackbaroda.devpost.com/;True
HEX;https://hex.devpost.com/;True
Vistara Hackathon Delhi;https://vistara-hackathon-delhi.devpost.com/;True
TM Forum {open}:hack Building Smart Sustainable Cities;https://smart-sustainable-cities.devpost.com/;True
Code-N-Counter;https://code-n-counter.devpost.com/;True
OpenPOWER Developer Challenge;https://openpower.devpost.com/;False
HackMizzou;https://hackmizzou2016.devpost.com/;True
2017-18, ESE 450 (Fall) ESE Senior Design;https://ese450f17.devpost.com/;True
Amazon and Connected Lab Present: the Amazon Alexa and Echo Hackathon;https://alexaechohackathon.devpost.com/;True
ConUHacks;https://conuhacks.devpost.com/;True
FiskHacks;https://fiskhacks.devpost.com/;True
IntoIT South Coast Hackathon (Learners Welcome);https://intoithackathon2015.devpost.com/;True
Atlassian Codegeist 2016;https://codegeist2016.devpost.com/;False
Hack The 6ix;https://hackthe6.devpost.com/;True
FOSSASIA UNESCO Open Science and Data Hackathon;https://fossasia-unesco.devpost.com/;True
ProfHacks;https://profhacks18.devpost.com/;True
Nexmo: Jump Start 2016;https://nexmo-2016.devpost.com/;False
"""Apps for Energy"" Hackathon Boston";https://appsforenergyma.devpost.com/;True
EngHack Fall 2016;https://enghack-fall-2016-4390.devpost.com/;True
TribeHacks III;https://tribehacks2017.devpost.com/;True
MinneHack;https://minnehack.devpost.com/;True
SMART CITIES SAN DIEGO HACKATHON;https://scsdhack.devpost.com/;True
PolyHack: Tufts Fall 2014 Hackathon;https://tufts.devpost.com/;True
CrimsonHacks 2018;https://crimsonhacks2018.devpost.com/;True
BudLab Hackathon;https://smart-barley.devpost.com/;True
Coders of Caribbean 2017 presented by NCB;https://coc2017.devpost.com/;True
Hacking Generation Y Israel;https://hackgenyisrael.devpost.com/;False
Squirrel Hacks 2018;https://squirrel-hacks-2018.devpost.com/;True
Hack The Bubble;https://hack-the-bubble.devpost.com/;True
Pitt Challenge;https://pittchallenge.devpost.com/;True
HackQC 2018;https://hackqc.devpost.com/;True
HackLyon Alpha;https://hacklyon2018.devpost.com/;True
CHE Hacks;https://che.devpost.com/;True
Opportunity Hack Austin, eBay Inc. Austin;https://opportunityhack2014austin.devpost.com/;True
NLM Show Off Your Apps: Innovative Uses of NLM Information;https://showoffyourapps.devpost.com/;False
Internet of Things | Summer Jam;https://sjiot.devpost.com/;False
HackThePack;https://hackthepack2018.devpost.com/;True
DragonHack 2016;https://dragonhack2016.devpost.com/;True
HackNotts 2016;https://hacknotts2016.devpost.com/;True
Impress.js: Beyond the Presentation;https://impressjs.devpost.com/;False
Hacking Good Toronto;https://hackinggood.devpost.com/;True
Global Archiact Jam;https://globalarchiactjam.devpost.com/;False
Apps for Healthy Kids;https://appsforhealthykids.devpost.com/;False
THack @ Seattle travel hackathon;https://thackseattle2015.devpost.com/;True
GenTech Student Hackathon - HackED NYC: Coding Today to Better Tomorrow;https://gentechhackathon2015.devpost.com/;True
Junction 2015;https://hackjunction-2015.devpost.com/;True
HackUC;https://hackuc.devpost.com/;True
Hack for Humanity - Girls in Tech Vancouver x UBC;https://gitvan2018.devpost.com/;True
Smart Transportation & Energy Hackathon;https://sbcberlin2016.devpost.com/;True
Vantiv Hack Days - Fall 2017;https://vantiv2017.devpost.com/;True
jacobsHack! Fall 2016;https://jacobshack-2016.devpost.com/;True
HackUMass V;https://hackumass-v.devpost.com/;True
UALR Bowen Legal Innovation Hackathon;https://bowenlaw2016.devpost.com/;True
Consensus 2017 BUILDING BLOCKS HACKATHON;https://consensus2017-blockchain.devpost.com/;True
TigerHacks;https://tigerhacks.devpost.com/;True
VSN Mobil’s “My Button” Challenge;https://vsnmobil.devpost.com/;False
#OpenDataHack @ECMWF - Beyond weather: explore creative uses of open data;https://ecmwf-opendatahack.devpost.com/;True
HackRiddle 2016;https://hackriddle.devpost.com/;True
hack.UVA;https://hackuva.devpost.com/;True
FloridaTechHacks;https://floridatechhacks2016.devpost.com/;True
AtomHacks II;https://atomhacks-s2016.devpost.com/;True
#hack4no 2017;https://hack4no2017.devpost.com/;True
XBuild 2018;https://xbuild18.devpost.com/;True
Local Hack Day at UVA;https://local-hack-day-at-uva-5886.devpost.com/;True
HackCU Episode IV;https://hackcu4.devpost.com/;True
Burda Hackday: Future of Finance;https://burdahackday-finance.devpost.com/;True
Civic-Hackathon at Dev Bootcamp;https://dbc-civic-hackathon.devpost.com/;True
Superposition II;https://superposition2.devpost.com/;True
Hack Roboy 2.0;https://hackroboy2.devpost.com/;True
EdTech Asia HACKATHON;https://edtech-asia-hackathon.devpost.com/;True
Splunk Apptitude App Challenge;https://splunkapptitude2.devpost.com/;False
YACKATHON;https://yackathon.devpost.com/;True
Thames River Hackathon;https://new-london-hackathon.devpost.com/;True
Hack@Brown 2017;https://hackatbrown2017.devpost.com/;True
Park of the Future Hackathon: Reimagining the Commercial Park;https://parkofthefuturehack.devpost.com/;True
BigRed//Hacks 2015;https://bigredhacks2015.devpost.com/;True
LakeMacHack;https://lakemachack.devpost.com/;True
PilotPhilly;https://pilotphilly2015.devpost.com/;True
BoilerMake;https://boilermake2015.devpost.com/;True
Agile Youth Challenge - Dec 6, 2015;https://aycnyc3.devpost.com/;True
MadHacks 2017;https://madhacks-2017.devpost.com/;True
7Hack 2016 - Hack the future of entertainment;https://7hack.devpost.com/;True
Hack River Dell 2017;https://hackriverdell2017.devpost.com/;True
CincyHacks;https://cincyhacks.devpost.com/;True
GSA Travel Data Challenge;https://gsatraveldata.devpost.com/;False
HackNJIT 2016;https://hacknjit2016.devpost.com/;True
WiCHacks 2018;https://wichacks2018.devpost.com/;True
Techspectations;https://techspectations.devpost.com/;True
MariHacks 2018;https://marihacks-2018.devpost.com/;True
HackPSU - Spring 2016;https://hackpsu-spring-2016-3747.devpost.com/;True
StudentHack IV;https://studenthackiv.devpost.com/;True
Next 36 Startup Sprint Weekend;https://next-36-startup-sprint.devpost.com/;True
Tech for Justice Hackathon+ ABA TECHSHOW;https://techforjustice-aba-techshow.devpost.com/;True
Hackathought: A Hack for Mental Health and Well-Being;https://hackathought.devpost.com/;True
hackGC;https://hackgc.devpost.com/;True
Hack With The Best;https://hackwiththebest.devpost.com/;True
Local Hack Day at Shopify Toronto;https://tynlhd.devpost.com/;True
HackXX 2017;https://hackxx2017.devpost.com/;True
Trash Hack 2017;https://trashhack2017.devpost.com/;True
Build A Farmer's Future;https://build-a-farmer-s-future-4150.devpost.com/;True
CUNY Hackathon;https://cuny-hackathon.devpost.com/;True
HackDay 2016;https://hackday2016.devpost.com/;True
BigRed//Hacks Spring 2018;https://brhsp18.devpost.com/;True
TreeHacks 2016;https://treehacks-2016.devpost.com/;True
Pick Your Prize: Nexmo Numbers Ecommerce Edition;https://nexmo-ecom.devpost.com/;False
Inkathon;https://inkathon.devpost.com/;False
HackCU;https://hackcu.devpost.com/;True
HackUMBC Fall 2014;https://hackumbcf14.devpost.com/;False
Seattle Social Justice Hackathon;https://ssjhackathon.devpost.com/;True
Hopper Storm Hackathon Montreal;https://hopperstormhackmtl.devpost.com/;True
HackGT;https://hackgt2014.devpost.com/;True
MasseyHacks III;https://masseyhacks3.devpost.com/;True
CHIMEHACK 4;https://chimehack4.devpost.com/;True
Pebble App Challenge;https://pebble.devpost.com/;False
HopHacks;https://hophacksfall2014.devpost.com/;True
IncubateX;https://incubatex-3909.devpost.com/;True
Apps for the Environment;https://appsfortheenvironment.devpost.com/;False
Connected Intersections;https://intersections.devpost.com/;False
Brewhacks;https://brewhacks.devpost.com/;True
Great Uni Hackathon 2015;https://guh.devpost.com/;True
Trailhacks;https://trailhacks.devpost.com/;True
TAMUhack 2016;https://tamuhack-2016.devpost.com/;True
iNTUition v3.0;https://intuition.devpost.com/;True
AT&T NYU Connect Ability Challenge;https://connectability.devpost.com/;False
Intel Hacks 2017;https://intelhacks.devpost.com/;False
IoT Hack Day 2016;https://iothackday2016.devpost.com/;True
Hackathon:TTX;https://hackttx.devpost.com/;True
Samsung Makers Against Drought Challenge;https://artik.devpost.com/;False
Dash 2017;https://dash-2017.devpost.com/;True
HackBajio;https://hackbajio.devpost.com/;True
Causal Discovery Datathon '17;https://ccd-datathon-17.devpost.com/;True
HackED 2016;https://hacked2016.devpost.com/;True
HackISU;https://hackisu-s16.devpost.com/;True
IC HealthHack 17;https://ichealthhack.devpost.com/;True
CU HACKS 2;https://cuhacks2.devpost.com/;True
HackItTogether Women's Hackathon;https://hackittogether-4437.devpost.com/;True
Terrible Hacks;https://terrible-hacks-4495.devpost.com/;True
ZipRecruiter Hackathon;https://ziprecruiter-hackathon-2017.devpost.com/;True
Spring 2018 Silicon Garage at University of Pennsylvania;https://ese190s18.devpost.com/;True
HackIDC;https://hackidc-2014.devpost.com/;True
RootsTech Innovator Showdown;https://rootstech.devpost.com/;False
Infusionsoft® Battle of the Apps 2015;https://infusionsoft2015.devpost.com/;False
AtomHacks at Bronx Science;https://atomhacks.devpost.com/;False
HACKCUU;https://hackcuu.devpost.com/;True
Hacking Generation Y + eBay;https://hackinggenerationyebay.devpost.com/;True
Hack for LA;https://hackforla.devpost.com/;True
HACKTIVE - ACTIVE Network Hackathon;https://hacktive.devpost.com/;True
CHIMEHACK 2;https://chimehack2.devpost.com/;True
MakeMIT 2018;https://makemit2018.devpost.com/;True
AT&T Entertainment App Challenge;https://attappchallenge.devpost.com/;False
Outbox Incubator Demo Day;https://outboxdemoday.devpost.com/;True
Hack for the Homeless;https://hackforthehomeless.devpost.com/;True
The Happiness App Challenge;https://happinessapps.devpost.com/;False
UGA Hacks II;https://ugahacks-ii.devpost.com/;True
AGathon;https://agathon.devpost.com/;True
InnovateNYP: Pediatric Appathon;https://nyppedsappathon.devpost.com/;True
Disability Employment App Challenge;https://disability.devpost.com/;False
VandyHacks IV;https://vandyhacksiv.devpost.com/;True
Spring 2016 hackNY Student Hackathon;https://hackny-s2016.devpost.com/;True
DragonHacks 2018;https://dragonhacks2018.devpost.com/;True
Tech Valley Center of Gravity Internet of Things Hackathon, Powered by AT&T;https://cogiothack.devpost.com/;True
HackHolyoke 2015;https://hackholyoke-2015.devpost.com/;True
hackaTUM - Hackathon at the Technical University of Munich;https://hackatum.devpost.com/;True
RevolutionUC;https://revolutionuc1.devpost.com/;True
Now every Developer can add social, local & environmental awareness to apps in minutes!;https://trnqlchallenge.devpost.com/;False
Code for Hillary;https://codeforhillary.devpost.com/;True
Hackagong 2015;https://hackagong2015.devpost.com/;True
Hackathon COPARMEX 2016;https://hackcoparmex.devpost.com/;True
YCP Hacks 2017;https://ycp-hacks-2017.devpost.com/;True
Hackathon Vietnam 2014 - Ho Chi Minh City;https://hackathonvietnam2014hcmc.devpost.com/;True
HackUMass III;https://hackumass-iii.devpost.com/;True
Mountain View Hacks;https://mountain-view-hacks.devpost.com/;True
CMU-SV HTML5 Hackathon April 12 - 13;https://cmusv-hackathon.devpost.com/;True
Hack(RPI);https://hackrpi.devpost.com/;True
Hack112;https://hack112.devpost.com/;False
VandyHacks II;https://vandyhacks2.devpost.com/;True
Cal VRathon;https://calvrathon.devpost.com/;False
OtterHacks;https://otterhacks-sp17.devpost.com/;True
ByteHacks 2017;https://bytehacks2017.devpost.com/;True
DementiaHack Toronto 2015;https://dementiahacktoronto2015.devpost.com/;True
ReKognition App Challenge;https://rekognition.devpost.com/;False
